Word,Count
scott,2
canadian,2
daon,2
vella,2
williamson,2
perc,2
facilitation,2
phase,2
foundational,2
disruption,2
transform,2
limiting,2
underway,2
officers,2
policy,2
scan,2
union,2
call,2
suite,2
usa,2
outcomes,2
constructed,2
major,2
limitations,2
delivering,2
pseudo,2
photographing,2
kyc,2
loans,2
issuing,2
gather,2
fully,2
broader,2
great,2
demonstrate,2
eligibility,2
assistance,2
civic,2
buying,2
alcohol,2
dependent,2
channel,2
connectivity,2
complexity,2
seamless,2
capture,2
reputational,2
weak,2
goals,2
entitled,2
exchanging,2
insufficient,2
relevant,2
consensus,2
commercially,2
frameworks,2
entire,2
components,2
overexposed,2
viability,2
executional,2
adopted,2
economies,2
consumers,2
derive,2
categorized,2
brand,2
automation,2
streams,2
leveraging,2
inform,2
suspicious,2
monitoring,2
fundamentally,2
shift,2
incorrect,2
assisting,2
lines,2
champion,2
target,2
area,2
supervisory,2
recourse,2
institution,2
integration,2
consortiums,2
difficult,2
constructing,2
failure,2
resources,2
studied,2
recommendations,2
steps,2
implement,2
represent,2
reside,2
crime,2
fact,2
putting,2
exclusion,2
match,2
delivered,2
involves,2
certainty,2
small,2
medium,2
rates,2
desired,2
face,2
exists,2
promise,2
cutting,2
ways,2
encryption,2
controls,2
signature,2
metadata,2
techniques,2
behavioural,2
environmental,2
devices,2
anti,2
adopt,2
design,2
preventing,2
compromise,2
leakage,2
fail,2
unsustainable,2
changes,2
political,2
april,2
october,2
frontier,2
cybersecurity,2
times,2
january,2
cyber,2
automated,2
describe,2
monolith,2
differ,2
intrinsic,2
change,2
telephone,2
email,2
query,2
eligible,2
presented,2
chip,2
pin,2
subsequent,2
simply,2
parameters,2
intensive,2
verifies,2
signing,2
geographic,2
class,2
issue,2
accept,2
changed,2
huge,2
documentation,2
character,2
recipients,2
evaluation,2
residence,2
sophistication,2
functional,2
amount,2
standardize,2
attempting,2
sold,2
closed,2
saas,2
granted,2
factor,2
residents,2
electronic,2
bankid,2
join,2
collected,2
applied,2
version,2
selection,2
connected,2
inquiry,2
blinding,2
scaling,2
exhaustive,2
impossible,2
assist,2
defining,2
sassa,2
partnership,2
africa,2
linked,2
grants,2
financially,2
distribution,2
licences,2
failed,2
requesting,2
exceptions,2
update,2
request,2
resolution,2
shaping,2
opportunity,2
paid,2
integrate,2
road,2
hugely,2
effectiveness,2
legislation,2
eu,2
highest,2
type,2
manner,2
processing,2
forge,2
differentiate,2
digitally,2
created,2
contravention,2
monthly,2
processed,2
billing,2
saving,2
trace,2
hierarchies,2
friction,2
leverage,2
receive,2
signatures,2
rehypothecated,2
laundering,2
ultimately,2
worldwide,2
file,2
associated,2
standing,2
idin,2
compromised,2
participating,2
resettlement,2
tied,2
tokens,2
historical,2
automatically,2
dramatically,2
taxes,2
challenging,2
bottom,2
scaled,2
tested,2
size,2
fits,2
emerge,2
uncertainties,2
prepared,1
august,1
foreword,1
mission,1
outreach,1
academia,1
numerous,1
interactive,1
sessions,1
collaborative,1
extend,1
sincere,1
played,1
invaluable,1
mentors,1
grateful,1
generous,1
commitment,1
capacity,1
official,1
feedback,1
refers,1
tohmatsu,1
guarantee,1
referred,1
subsidiaries,1
general,1
rendering,1
substitute,1
qualified,1
sustained,1
relies,1
contri,1
vice,1
chairman,1
craig,1
president,1
flint,1
wealth,1
hsbc,1
hammond,1
jason,1
property,1
casualty,1
xl,1
harte,1
axel,1
lehmann,1
anju,1
patwardhan,1
chartered,1
puth,1
william,1
sheedy,1
relations,1
dietter,1
wemmer,1
acknowledge,1
helped,1
analyses,1
lena,1
cresnik,1
phd,1
blackrock,1
christof,1
edel,1
lien,1
levin,1
evp,1
victor,1
matarranz,1
ceo,1
neil,1
mumm,1
vp,1
max,1
neukirchen,1
jp,1
chase,1
connell,1
architect,1
kosta,1
peric,1
deputy,1
melinda,1
gates,1
teichholtz,1
pine,1
river,1
fabien,1
vandenreydt,1
innotribe,1
institute,1
mukul,1
ahuja,1
christoph,1
albers,1
batlin,1
benz,1
berg,1
vikram,1
bhat,1
birch,1
francis,1
bouchard,1
boysen,1
brewer,1
ben,1
brophy,1
preston,1
byrne,1
claire,1
calmejane,1
alicia,1
carmona,1
cary,1
shawn,1
emily,1
clayton,1
clippinger,1
jeff,1
coleman,1
wayne,1
crombie,1
malcolm,1
crompton,1
mark,1
davies,1
howard,1
davis,1
rachel,1
dixon,1
djordjevic,1
dombrowski,1
jon,1
duffy,1
carlo,1
duprel,1
durand,1
anna,1
ewing,1
daniel,1
feichtinger,1
credits,1
hyperion,1
strategies,1
entiq,1
eris,1
nymi,1
england,1
mit,1
media,1
lab,1
labs,1
integrity,1
avox,1
rbs,1
transformation,1
historiocity,1
tech,1
luxembourg,1
ping,1
association,1
nasdaq,1
ferguson,1
jerry,1
fishenden,1
marissa,1
flowerday,1
conan,1
french,1
emilio,1
garcia,1
joe,1
guastella,1
alka,1
gupta,1
aran,1
hardinges,1
adrienne,1
hayes,1
hodash,1
rainer,1
hoerbe,1
chuck,1
hounsell,1
arne,1
vidar,1
huag,1
afsar,1
hussain,1
marta,1
ienco,1
raj,1
iyer,1
natasha,1
jackson,1
charlotte,1
jacoby,1
hyder,1
jaffrey,1
johnston,1
tanis,1
jorge,1
sean,1
kevelighan,1
alim,1
khalique,1
hwan,1
kimerling,1
philipp,1
kroemer,1
jaap,1
kuipers,1
jo,1
lambert,1
ian,1
lee,1
locke,1
joseph,1
lubin,1
adam,1
ludwin,1
christian,1
lundkvist,1
cabinet,1
voetek,1
iif,1
council,1
house,1
td,1
signicat,1
digitization,1
ministry,1
finance,1
telus,1
trulioo,1
zurich,1
america,1
merrill,1
lynch,1
treasury,1
ag,1
paypal,1
caribou,1
joanna,1
marathakis,1
marshall,1
martin,1
todd,1
mcdonald,1
mckenney,1
adel,1
melek,1
pat,1
meredith,1
morgenthaler,1
renny,1
narvaez,1
eddie,1
neistat,1
nina,1
nieuwoudt,1
pascal,1
nizri,1
cheryl,1
parker,1
rose,1
rick,1
porter,1
reinhard,1
posch,1
quan,1
rhomaios,1
ram,1
kai,1
rannenberg,1
richards,1
pierre,1
roberge,1
romanovskiy,1
rudd,1
wiebe,1
ruttenberg,1
joel,1
sacmar,1
jean,1
louis,1
charles,1
schwarz,1
rocky,1
scopelliti,1
amy,1
anton,1
semenov,1
beth,1
shah,1
analytics,1
leapfrog,1
cev,1
taskforce,1
alixpartners,1
austrian,1
federal,1
goethe,1
university,1
consultant,1
assureuk,1
telstra,1
keys,1
rajesh,1
shenoy,1
nick,1
smaling,1
stan,1
stalnaker,1
stauffer,1
gavin,1
steele,1
ashley,1
stevenson,1
matt,1
stroud,1
szurek,1
pavlo,1
tanasyuk,1
taverner,1
taylor,1
adizah,1
tejani,1
kenneth,1
tessem,1
don,1
thibeau,1
turner,1
keith,1
uber,1
der,1
kleij,1
aneesh,1
varma,1
vatchkov,1
roy,1
helene,1
vigue,1
franziska,1
von,1
arnim,1
patrick,1
walker,1
wallis,1
watkins,1
derek,1
conor,1
greg,1
gregory,1
stephan,1
wolf,1
kevin,1
young,1
fei,1
zhang,1
zschach,1
hubid,1
lloyd,1
forgerock,1
blockverify,1
bitfury,1
finansiell,1
teknik,1
bid,1
ab,1
oix,1
globalsign,1
io,1
algebris,1
ventures,1
british,1
columbia,1
includes,1
drexler,1
investors,1
contribution,1
faiza,1
harji,1
rinaldi,1
sabrina,1
sdao,1
greenhouse,1
web,1
summary,1
innovations,1
taxonomy,1
disruptions,1
impacts,1
topics,1
enablers,1
lays,1
ambitious,1
reshape,1
context,1
recognized,1
parts,1
concerted,1
coordinated,1
makers,1
interested,1
societies,1
space,1
developments,1
eidas,1
moving,1
conversation,1
front,1
attempt,1
clarity,1
direction,1
move,1
months,1
phone,1
hubs,1
participants,1
singapore,1
oct,1
york,1
nov,1
dec,1
davos,1
switzerland,1
jan,1
synthesizes,1
findings,1
pose,1
stands,1
pain,1
pure,1
consistently,1
forces,1
generation,1
crucial,1
continuing,1
ach,1
driver,1
license,1
evaluating,1
gathering,1
decentralizing,1
piece,1
enabler,1
afforded,1
partially,1
ands,1
centers,1
collections,1
comply,1
strict,1
mistakes,1
inaccuracies,1
radically,1
relevance,1
stretches,1
societal,1
unemployment,1
education,1
renting,1
apartment,1
car,1
pressing,1
trends,1
growing,1
border,1
rising,1
expectations,1
expect,1
omni,1
migrate,1
stringent,1
demanding,1
granularity,1
missing,1
speed,1
bad,1
sophisticated,1
tools,1
conduct,1
exploiting,1
layered,1
suffers,1
provisioning,1
capturing,1
govern,1
unsuited,1
insecure,1
compromising,1
inconvenient,1
coordination,1
consistency,1
confusing,1
addressing,1
underlying,1
preexisting,1
verification,1
egovernment,1
tombstone,1
agreement,1
implementable,1
governmental,1
crowded,1
enterprises,1
collecting,1
standardizing,1
centralizing,1
modular,1
operationally,1
conveniently,1
connecting,1
exceptionally,1
fill,1
left,1
incremental,1
incentivized,1
proven,1
interac,1
advantage,1
jurisdictional,1
rigorously,1
regulated,1
substantial,1
investing,1
enhancement,1
positive,1
improvements,1
minimizing,1
rfis,1
inaccuracy,1
stp,1
automating,1
understanding,1
holistic,1
payouts,1
extended,1
fractionally,1
allocation,1
holding,1
approval,1
trustless,1
interactions,1
expanding,1
reaching,1
pools,1
bureau,1
mining,1
refocussing,1
refocus,1
decisioning,1
blurring,1
partnerships,1
calling,1
volume,1
nationality,1
desktop,1
approaches,1
options,1
drawbacks,1
quick,1
gaining,1
contained,1
oligopoly,1
golden,1
avoiding,1
easy,1
wrong,1
situational,1
negative,1
wasted,1
situations,1
highlights,1
summarizes,1
concepts,1
describes,1
discusses,1
configured,1
success,1
confidence,1
claims,1
claim,1
won,1
misuse,1
reporting,1
anonymity,1
conditions,1
establish,1
answering,1
legacy,1
inability,1
inconveniently,1
obscure,1
calculating,1
mismatch,1
incorrectly,1
suffer,1
false,1
misrepresent,1
checking,1
paper,1
diligence,1
consuming,1
attaching,1
complying,1
views,1
depends,1
passports,1
siloed,1
places,1
inflexible,1
codified,1
adapted,1
possession,1
demonstration,1
falsified,1
altered,1
tampered,1
presentation,1
inflection,1
breaking,1
emerging,1
emerged,1
format,1
integrating,1
rich,1
tampering,1
predicated,1
underserved,1
maturing,1
players,1
combined,1
cloud,1
dispersed,1
immutable,1
saml,1
interception,1
decryption,1
keyless,1
hashing,1
reliability,1
attributed,1
proofs,1
concealing,1
persistent,1
contextual,1
retina,1
scanning,1
heartbeat,1
waveform,1
facial,1
illustrating,1
rejection,1
distrust,1
perceive,1
valueless,1
narrow,1
inconsistent,1
continuous,1
emotive,1
programmes,1
susceptible,1
ideological,1
shifts,1
turkey,1
spills,1
info,1
half,1
wired,1
philippine,1
electoral,1
breached,1
largest,1
guardian,1
passed,1
lok,1
sabha,1
opposition,1
fears,1
surveillance,1
indian,1
express,1
march,1
korea,1
crossroads,1
losses,1
cbc,1
scheme,1
abolished,1
days,1
invalid,1
bbc,1
figure,1
deals,1
lift,1
forbes,1
agenda,1
era,1
sure,1
intelligence,1
borderless,1
ensured,1
walls,1
victim,1
denied,1
presses,1
millions,1
unbanked,1
criticality,1
essential,1
fight,1
huffington,1
post,1
fca,1
fines,1
risks,1
trader,1
november,1
endless,1
inherited,1
height,1
fingerprints,1
status,1
accumulated,1
gathered,1
lifespan,1
behaviours,1
attached,1
reflective,1
custodianship,1
purchase,1
drinking,1
equities,1
stock,1
vote,1
citizenship,1
acceptable,1
profile,1
title,1
aspects,1
genuinely,1
belong,1
proceed,1
applies,1
verifying,1
going,1
exact,1
knowing,1
birthdate,1
desirable,1
determing,1
determined,1
registration,1
stringently,1
registrations,1
site,1
paying,1
parking,1
ticket,1
affiliations,1
provincial,1
employee,1
affiliation,1
attested,1
tie,1
attaches,1
functions,1
completes,1
matching,1
evolved,1
proofing,1
fundamental,1
strides,1
forward,1
oldest,1
forms,1
writers,1
origin,1
asked,1
entering,1
countries,1
accepted,1
bearer,1
owner,1
captured,1
computer,1
occurs,1
intermediary,1
entry,1
elements,1
spectrum,1
maturity,1
brings,1
replicated,1
reason,1
modification,1
display,1
sharing,1
shield,1
enter,1
ease,1
flexibility,1
crystallization,1
expanded,1
scalable,1
richness,1
serving,1
ranges,1
element,1
bolted,1
categorize,1
conclusions,1
majority,1
clarify,1
networked,1
greatest,1
conscious,1
outcome,1
setting,1
implemented,1
execute,1
incorporates,1
exhibit,1
exposes,1
permissioned,1
pathway,1
leading,1
software,1
salesforce,1
oracle,1
sap,1
microsoft,1
keep,1
facilitate,1
traffic,1
maintaining,1
leverages,1
telecom,1
permitted,1
dutch,1
apply,1
elections,1
judicial,1
administration,1
received,1
centrally,1
brokers,1
explicit,1
discretionary,1
explicitly,1
tendered,1
telecommunications,1
buys,1
contracts,1
notable,1
privately,1
funded,1
active,1
names,1
assigns,1
engages,1
eliminates,1
ledgers,1
lower,1
immutability,1
falsification,1
keeping,1
offline,1
reveal,1
initiatives,1
detail,1
select,1
infrequently,1
confidential,1
connections,1
equally,1
fit,1
experiencing,1
internally,1
aggregate,1
redundancy,1
initial,1
funds,1
rights,1
steer,1
suits,1
accretive,1
maximum,1
accesses,1
shifting,1
priorities,1
accessible,1
democratize,1
catalyst,1
tool,1
african,1
grindrod,1
biometric,1
enabled,1
debit,1
voice,1
pattern,1
deposited,1
efficiencies,1
protecting,1
illegitimate,1
accidental,1
leaving,1
vulnerable,1
infringement,1
revealed,1
disclosed,1
demonstrated,1
endpoint,1
connects,1
adequate,1
misused,1
severity,1
meet,1
seek,1
commonly,1
permitting,1
mutuality,1
advised,1
revoke,1
upload,1
uport,1
controlled,1
application,1
long,1
term,1
represents,1
worthwhile,1
interest,1
participation,1
sectors,1
dispute,1
technical,1
auditing,1
scrapped,1
incoming,1
stated,1
wasteful,1
bureaucratic,1
intrusive,1
posing,1
threat,1
aims,1
static,1
accommodate,1
adhere,1
monitor,1
performance,1
switching,1
databases,1
sets,1
states,1
mutual,1
europe,1
gains,1
traction,1
settled,1
consideration,1
appropriate,1
meaningful,1
stage,1
organized,1
deep,1
spotlight,1
locations,1
charge,1
removes,1
meeting,1
resistant,1
destruction,1
disperse,1
contingency,1
suffered,1
erased,1
simplify,1
deal,1
protects,1
interface,1
dozens,1
updating,1
automobile,1
universities,1
compelling,1
nationwide,1
integrates,1
treatment,1
supplied,1
insight,1
federation,1
drove,1
initiation,1
charged,1
depending,1
loyalty,1
region,1
stream,1
approve,1
certify,1
matched,1
checks,1
traditionally,1
remove,1
forgotten,1
rejected,1
receiving,1
subscribe,1
socially,1
indians,1
authority,1
controlling,1
registrar,1
introducer,1
elected,1
representative,1
teacher,1
doctor,1
vouch,1
parallel,1
decreases,1
illegal,1
immigrants,1
photograph,1
iris,1
billion,1
enrolled,1
outstanding,1
virtual,1
continue,1
inception,1
december,1
domiciled,1
proceeds,1
criminal,1
traced,1
systemic,1
compliant,1
detect,1
frequency,1
reviews,1
thread,1
manages,1
units,1
identifiers,1
unit,1
validates,1
master,1
micro,1
prudential,1
market,1
goal,1
permit,1
supply,1
register,1
codes,1
instruments,1
playing,1
reliant,1
bear,1
balancing,1
monetizing,1
capitalize,1
maximize,1
wanted,1
cooperate,1
partnered,1
loan,1
adjudication,1
closely,1
hacked,1
faster,1
spent,1
correcting,1
cycles,1
attesting,1
collaborating,1
ecosystem,1
safeguards,1
score,1
start,1
alternative,1
materials,1
netflix,1
bills,1
orgid,1
cases,1
illustrate,1
onboarded,1
predictive,1
algorithms,1
disregard,1
enhanced,1
stickiness,1
transport,1
original,1
recipient,1
labour,1
confirmation,1
sale,1
securing,1
automatic,1
supported,1
employers,1
educational,1
filings,1
generated,1
chosen,1
tedious,1
counterpart,1
complicated,1
informing,1
linkages,1
pictures,1
affiliated,1
ambiguous,1
exacerbates,1
valuation,1
uncertainty,1
enforcement,1
check,1
composition,1
outlined,1
prime,1
movers,1
observe,1
outwards,1
refined,1
launched,1
test,1
refine,1
laid,1
bounded,1
interconnecting,1
systematic,1
interfere,1
larger,1
determination,1
populations,1
comfortable,1
authorities,1
stable,1
purely,1
practical,1
reasons,1
connective,1
tissue,1
guided,1
narrowing,1
aligned,1
incentives,1
ensures,1
attain,1
exchanged,1
reinforces,1
designing,1
starters,1
consider,1
tactical,1
consumer,1
subsidized,1
renewed,1
refreshed,1
metrics,1
outsourced,1
communicating,1
details,1
crobson,1
rgalaski,1
financial,420
institutions,397
will,362
customers,349
traditional,287
alternative,267
market,258
platforms,233
customer,199
scenario,194
data,187
payment,184
investment,181
services,171
risk,167
risks,159
lending,154
insurance,152
products,138
capital,137
investors,136
insurers,135
opportunities,133
providers,128
intermediaries,127
management,117
key,114
high,112
processes,109
based,108
future,107
payments,103
funding,96
trading,94
implications,94
potential,92
access,92
models,85
provide,84
large,83
schemes,83
increased,83
individual,81
wealth,79
ability,74
regulatory,72
time,70
ecosystem,69
process,68
innovations,67
impact,67
automated,67
solutions,67
ceo,67
sellers,66
capabilities,66
bank,65
buyers,63
banks,63
transactions,63
summary,62
connected,60
mobile,59
service,59
low,58
focus,57
cards,57
network,56
gain,56
business,55
transfer,55
mass,55
borrowers,54
raising,53
faster,53
funds,53
real,53
today,53
number,51
competitive,51
credit,51
personal,50
core,50
create,50
lower,50
limited,49
scenarios,49
associated,49
account,48
industry,47
companies,47
managers,47
smaller,47
scale,46
small,46
niche,46
innovation,45
players,45
control,45
markets,44
money,44
strategies,44
reduced,44
development,43
incumbents,43
existing,43
activities,43
costs,43
case,43
role,42
platform,42
rails,42
cost,42
externalisation,41
retail,41
digital,41
offer,41
merchants,41
directly,41
deposits,40
lenders,40
individuals,40
machines,40
card,40
savings,40
emerging,39
experience,39
distribution,39
higher,39
improve,39
decentralised,38
competition,38
change,37
pressure,37
devices,37
return,37
investments,37
chain,36
efficiency,36
studies,36
conditions,36
smarter,35
connectivity,35
share,35
increasingly,34
networks,34
merchant,34
increase,34
allow,34
technology,33
director,33
price,33
trust,33
head,32
algorithmic,32
sophisticated,32
narrative,32
compliance,32
underwriting,32
landscape,31
assets,31
visibility,31
net,31
worth,31
traders,31
leveraging,30
loyalty,30
relationships,30
making,30
institution,30
support,29
level,29
sources,29
infrastructure,29
virtual,29
loans,29
channels,29
compete,29
characteristics,29
institutional,29
policies,29
systems,28
technologies,28
online,28
leverage,28
shift,28
liquidity,28
increasing,28
interest,28
businesses,28
base,28
provisioning,27
product,27
driven,27
connection,27
larger,27
demand,27
commercial,27
seed,27
project,26
global,26
specific,26
enable,26
external,26
adoption,26
questions,25
preferences,25
distributed,25
better,25
banking,25
result,25
build,25
disaggregation,25
options,25
view,25
equity,25
venture,25
improved,25
continue,25
providing,25
stage,25
cashless,24
founder,24
additional,24
model,24
transaction,24
events,24
enabling,24
sufficient,24
facilitate,24
channel,24
affluent,24
deloitte,23
private,23
loss,23
executive,23
evolution,23
managing,23
entrants,23
changes,23
commoditised,23
savers,23
accounts,23
direct,23
remaining,23
counterparties,23
disruptive,22
advanced,22
incumbent,22
creating,22
innovative,22
offerings,22
evolve,22
best,22
meant,22
lines,22
develop,22
transform,21
party,21
highly,21
adjudication,21
machine,21
usage,21
leading,21
supply,21
lead,20
social,20
greater,20
order,20
streamlined,20
segments,20
levels,20
flow,20
complete,20
decrease,20
claims,20
peer,20
understanding,19
critical,19
participate,19
standardised,19
multiple,19
manual,19
tools,19
analysis,19
changing,19
settlement,19
offers,19
consolidation,19
local,19
relationship,19
regulations,19
broader,19
experts,18
capacity,18
response,18
empowerment,18
chief,18
wallet,18
open,18
meet,18
margin,18
sophistication,18
algorithms,18
benefits,18
personalised,18
multi,17
clients,17
advice,17
currency,17
functions,17
regulators,17
structure,17
driving,17
default,17
expand,17
size,17
full,17
specialised,17
frequency,17
projects,17
outcomes,17
reduce,17
transparency,17
cases,17
growth,17
sender,17
connecting,17
sell,17
performance,17
firms,16
health,16
relevant,16
lose,16
advisory,16
life,16
trade,16
reducing,16
automation,16
generated,16
recipient,16
typically,16
advantages,16
accuracy,16
erosion,16
telematics,16
trades,16
officer,15
partner,15
asset,15
set,15
required,15
understand,15
term,15
trends,15
security,15
issuers,15
partnerships,15
choose,15
playing,15
fund,15
allowing,15
offering,15
challenges,15
points,15
wallets,15
seamless,15
fraud,15
single,15
represent,15
adopt,15
selection,15
intermediary,15
established,15
proposition,15
easily,15
pricing,15
speed,15
human,15
connections,15
discovery,15
behaviours,14
sharing,14
manage,14
manufacturing,14
improving,14
field,14
popularity,14
aggregate,14
consumers,14
topic,14
proliferation,14
fees,14
aspects,14
source,14
entry,14
accurate,14
expertise,14
economic,13
company,13
big,13
context,13
range,13
rapid,13
face,13
cheaper,13
grow,13
mid,13
developed,13
historical,13
question,13
decision,13
primary,13
connect,13
parties,13
volume,13
help,13
predictions,13
incentives,13
lack,13
diversified,13
intermediating,13
invest,13
profiles,13
losses,13
averse,13
requirements,13
seeking,13
agencies,13
newer,13
insights,12
uk,12
delivered,12
partners,12
generation,12
news,12
pressures,12
including,12
environment,12
patterns,12
well,12
offered,12
portfolio,12
difficult,12
barriers,12
discover,12
effectively,12
illustrate,12
realised,12
point,12
financing,12
opportunity,12
processing,12
apps,12
interact,12
factors,12
receive,12
monitoring,12
move,12
insurer,12
auto,12
match,12
medium,12
track,12
renewal,12
cater,12
series,12
report,11
state,11
growing,11
consumer,11
spread,11
agility,11
learning,11
emerged,11
physical,11
differentiated,11
replace,11
users,11
discussed,11
illustrations,11
stickiness,11
rewards,11
free,11
position,11
servicing,11
safe,11
bets,11
vehicles,11
transparent,11
house,11
launched,11
rapidly,11
remittance,11
traditionally,11
premiums,11
advantage,11
diversification,11
knowledge,11
behavioural,11
active,11
provider,11
upstream,11
crowd,11
issues,10
professional,10
analyses,10
manager,10
policy,10
considered,10
cluster,10
remain,10
integrated,10
transfers,10
behaviour,10
emergence,10
diverse,10
effective,10
workforce,10
standards,10
returns,10
choices,10
brand,10
rise,10
electronic,10
allows,10
collection,10
generate,10
system,10
clearing,10
emerge,10
centralised,10
dependent,10
achieve,10
economies,10
binding,10
daily,10
externalised,10
decisions,10
forum,9
forces,9
marketing,9
finance,9
framework,9
friendly,9
investor,9
communications,9
comprehensive,9
suite,9
legacy,9
long,9
efficient,9
marketplaces,9
early,9
profitability,9
basis,9
limiting,9
margins,9
sized,9
shares,9
touch,9
power,9
areas,9
require,9
cash,9
issued,9
enables,9
protection,9
add,9
purchase,9
longer,9
pay,9
assess,9
expectations,9
frequently,9
retailers,9
target,9
play,9
interests,9
balance,9
underserved,9
raise,9
facilitator,9
quality,9
community,8
approach,8
involved,8
president,8
poor,8
addition,8
exchange,8
asia,8
cloud,8
major,8
clusters,8
analysed,8
participants,8
findings,8
disruption,8
competing,8
functionalities,8
adopted,8
trusted,8
reputation,8
economy,8
sensors,8
loan,8
creditworthiness,8
empowered,8
class,8
find,8
capability,8
advisors,8
participating,8
computing,8
automate,8
examples,8
strong,8
switch,8
continuously,8
rely,8
authentication,8
movements,8
successful,8
consolidate,8
respond,8
complex,8
drive,8
rates,8
funded,8
exclusive,8
alternatives,8
identify,8
broker,8
creates,8
movement,8
engage,8
portion,8
fully,8
coverage,8
accurately,8
submission,8
serve,8
makers,8
crisis,8
appetite,8
marketplace,8
lives,8
doors,8
structured,7
working,7
acknowledgements,7
corporate,7
vp,7
china,7
office,7
income,7
innovators,7
matter,7
valuable,7
location,7
common,7
ways,7
degree,7
work,7
defined,7
built,7
angel,7
average,7
enter,7
start,7
accessibility,7
continued,7
identity,7
pain,7
enabled,7
years,7
modify,7
engagement,7
carry,7
experiences,7
acceptance,7
convenience,7
pos,7
automatically,7
variety,7
closely,7
types,7
differentiate,7
decreased,7
top,7
retain,7
user,7
debt,7
easier,7
programmes,7
methods,7
native,7
alternatively,7
concept,7
volatility,7
takes,7
leaner,7
scheme,7
expansion,7
adapt,7
maintain,7
appropriate,7
ensure,7
hedge,7
leads,7
discounts,7
minimum,7
interactions,7
personalisation,7
gather,7
monitor,7
timely,7
subsidisation,7
benefit,7
served,7
desired,7
sheet,7
select,7
organisations,7
ultra,7
stock,7
externalise,7
feeds,7
address,6
action,6
contact,6
description,6
person,6
guidance,6
visa,6
paul,6
white,6
design,6
subject,6
innovate,6
clear,6
unclear,6
uncertainty,6
actions,6
identified,6
function,6
protocols,6
spending,6
expanding,6
short,6
device,6
opening,6
roles,6
metrics,6
deep,6
restricted,6
arbitrage,6
protocol,6
vendor,6
dominant,6
credentials,6
fewer,6
form,6
beneficial,6
interaction,6
displacement,6
purchases,6
availability,6
limitations,6
ecosystems,6
disintermediation,6
lifestyles,6
borrowing,6
countries,6
currencies,6
compelling,6
elements,6
amount,6
secure,6
branch,6
manner,6
improvements,6
reputational,6
technical,6
relying,6
competencies,6
analytical,6
classes,6
mega,6
specialty,6
excess,6
targets,6
increases,6
selling,6
individualised,6
side,6
premium,6
revenue,6
burden,6
gathered,6
concierge,6
lifestyle,6
partnership,6
prime,6
acting,6
flexibility,6
erode,6
portfolios,6
empowering,6
commoditise,6
projections,6
discovered,6
buyer,6
collaboration,5
consistent,5
stakeholder,5
extensive,5
weforum,5
org,5
member,5
detailed,5
dynamics,5
continually,5
international,5
reuters,5
aon,5
john,5
standard,5
matthew,5
chairman,5
canada,5
regional,5
fundapps,5
three,5
facilitated,5
fulfill,5
profile,5
cryptographic,5
streamline,5
disaggregated,5
proactively,5
demands,5
eroded,5
collaborate,5
essential,5
specialise,5
place,5
organisational,5
competitiveness,5
contracts,5
systemic,5
errors,5
differentiators,5
efforts,5
challenge,5
front,5
sale,5
solution,5
grown,5
percent,5
acquirer,5
earned,5
gathering,5
tap,5
flexible,5
fragmentation,5
click,5
optimise,5
drives,5
revolving,5
transactional,5
choice,5
decreases,5
app,5
widespread,5
reduction,5
currently,5
google,5
optimal,5
option,5
integration,5
propositions,5
paid,5
race,5
vehicle,5
liability,5
rules,5
retention,5
send,5
denominated,5
gateway,5
complexity,5
correspondent,5
ledger,5
deposit,5
rate,5
managed,5
initial,5
grows,5
failure,5
aggregators,5
disaggregate,5
evolving,5
adopting,5
resources,5
allocation,5
limits,5
securities,5
bonds,5
closer,5
parts,5
sme,5
profitable,5
perceive,5
differentiation,5
exit,5
surrounding,5
acquiring,5
refine,5
exist,5
exploration,5
quoting,5
indicators,5
created,5
charge,5
communication,5
insured,5
predict,5
experienced,5
liabilities,5
dealing,5
steal,5
building,5
operational,5
gap,5
assessment,5
originations,5
responding,5
partnering,5
pre,5
capitalists,5
test,5
sourcing,5
bespoke,5
tax,5
aggregated,5
expert,5
buy,5
hypotheses,5
formation,5
convergence,5
converge,5
levelling,5
stabilising,5
seller,5
disruptors,4
steering,4
consulting,4
feedback,4
general,4
disaggregating,4
leaders,4
vice,4
property,4
michael,4
rob,4
operating,4
define,4
affairs,4
hong,4
fixed,4
perspectives,4
editor,4
anchor,4
seedrs,4
gamma,4
novus,4
wealthfront,4
ayasdi,4
ventures,4
facilitation,4
react,4
nature,4
total,4
greatest,4
parallel,4
meaningful,4
diminish,4
holistic,4
comparison,4
manufacturers,4
lean,4
intensified,4
measure,4
richer,4
intensify,4
skill,4
artificial,4
intelligence,4
liquid,4
area,4
intermediation,4
visible,4
link,4
success,4
consider,4
adding,4
debit,4
issuer,4
banked,4
measures,4
method,4
effortless,4
balances,4
terms,4
consuming,4
wearable,4
proven,4
special,4
earn,4
frequent,4
promote,4
launch,4
request,4
union,4
utilise,4
distribute,4
paypal,4
implementation,4
focusing,4
instant,4
superior,4
deployed,4
pesa,4
moving,4
differ,4
execute,4
complements,4
exchanges,4
recognition,4
universe,4
threat,4
uncertainties,4
establish,4
redefine,4
commoditising,4
securitisation,4
differences,4
empower,4
mgmt,4
reserve,4
compare,4
linked,4
shared,4
safer,4
commoditisation,4
contract,4
actively,4
anti,4
mono,4
illness,4
commodity,4
insure,4
concentration,4
reacting,4
homes,4
